,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,month,tender_district_externalReference,tender_district_title_description,tender_district_location,DISTRICT_FINALISED,tender_villages,tender_block,tender_subdistrict,gp,tender_block_location,BLOCK_FINALISED
2062,2021_CERWI_73640_1,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over river Sanagenguti at 3rd km. on N.H-5 to Sakuntalapur (3 x 30.63 mtr.) for the year 2021-22,S/R to Construction of Bridge over river Sanagenguti at 3rd km. on N.H-5 to Sakuntalapur (3 x 30.63 mtr.) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"3,98,000",BIKASH MALIK,"337,901",Rejected-Finance,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,,JAJPUR,,,JAJPUR,JAJPUR
2063,2021_CERWI_73640_16,Tender Online JJPR-II-06 of 2021-22,S/R to Construction Bridge over Gambharia Nallah on N.H-200 to Muhulakholi (3 x 10.77 mtr.) for the year 2021-22,S/R to Construction Bridge over Gambharia Nallah on N.H-200 to Muhulakholi (3 x 10.77 mtr.) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 04:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"8,85,000",SATYABHAMA KHANDEI,"751,816",Rejected-Finance,24-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,,JAJPUR,,,JAJPUR,JAJPUR
2064,2021_CERWI_73640_17,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over Kelua on Kadampal Udayapur road (11 span x 30.63 mtr.) for the year 2021-22,S/R to Construction of Bridge over Kelua on Kadampal Udayapur road (11 span x 30.63 mtr.) for the year 2021-22 in the District Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 04:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"7,08,000",SAGAR CHANDRA RAY,"600,991",Rejected-Finance,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,"'KADAMPAL', 'UDAYAPUR'",JAJPUR,,KADAMPAL,JAJPUR,JAJPUR
2065,2021_CERWI_73640_18,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over River Badagenguti at 11th KM on Nuahata to Khadianga Road ( 6 x 30.63mtr span ) for the year 2021-22,S/R to Construction of Bridge over River Badagenguti at 11th KM on Nuahata to Khadianga Road ( 6 x 30.63mtr span ) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 04:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"13,27,000",KISHORE CHANDRA MOHAPATRA,"1,125,315",Rejected-Finance,24-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,,JAJPUR,,,JAJPUR,JAJPUR
2066,2021_CERWI_73640_19,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over Kainbila Nallah at 4th KM on NH-5 to Kantigadia via Sidhipur Road ( 4 x 10.77mtr span ) for the year 2021-22,S/R to Construction of Bridge over Kainbila Nallah at 4th KM on NH-5 to Kantigadia via Sidhipur Road ( 4 x 10.77mtr span ) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 05:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"8,85,000",PRAVAT KUMAR NAYAK,"751,957",Rejected-Finance,23-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,"'SIDHIPUR', 'KANTIGADIA'",JAJPUR,,KANTIGADIA,JAJPUR,JAJPUR
2067,2021_CERWI_73640_20,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over Gohira Tikira Nallah at 0.5 KM on Kabatabandha Rekhideipur Road ( 2 x 10.77mtr span ) for the year 2021-22,S/R to Construction of Bridge over Gohira Tikira Nallah at 0.5 KM on Kabatabandha Rekhideipur Road ( 2 x 10.77mtr span ) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 05:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"8,85,000",MUKTIKANTA BISWAL,"751,626",Rejected-Finance,24-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,'REKHIDEIPUR',JAJPUR,,KABATABANDHA,JAJPUR,JAJPUR
2068,2021_CERWI_73640_5,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over High Level canal on Khaira to Dhanmandal via Sasanpurusottampur road (3 X 10.77 mtr. span) for the year 2021-22.,S/R to Construction of Bridge over High Level canal on Khaira to Dhanmandal via Sasanpurusottampur road (3 X 10.77 mtr. span) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"1,95,000",ANITA LENKA,"165,005.26",Rejected-Finance,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,"'KHAIRA', 'DHANMANDAL'",JAJPUR,,KHAIRA,JAJPUR,JAJPUR
2069,2021_CERWI_73640_6,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of H.L Bridge over Kuanria Nallah near village Kolha on Champapur to Kolha via Sanachandanpur road (7 x 10.77 mtr. span) for the year 2021-22,S/R to Construction of H.L Bridge over Kuanria Nallah near village Kolha on Champapur to Kolha via Sanachandanpur road (7 x 10.77 mtr. span) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"1,95,000",BIMALA SETHY,"165,300.24",Rejected-Finance,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,'KOLHA',JAJPUR,,CHAMPAPUR,JAJPUR,JAJPUR
2070,2021_CERWI_73640_7,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over river Genguti on Gopapur to Odamburu road (4 x 10.77 mtr.) for the year 2021-22,S/R to Construction of Bridge over river Genguti on Gopapur to Odamburu road (4 x 10.77 mtr.) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"1,95,000",CHANDRA SEKHAR JENA,"165,289.19",Rejected-Finance,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,'GOPAPUR',JAJPUR,,,JAJPUR,JAJPUR
2071,2021_CERWI_73640_8,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over river Genguti on Gopapur to Odamburu road (4 x 8.77 mtr.) for the year 2021-22,S/R to Construction of Bridge over river Genguti on Gopapur to Odamburu road (4 x 8.77 mtr.) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"1,95,000",ANANTA KISHORE SAHOO,"165,511.92",Accepted-AOC,28-Dec-2021,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2021_12,NA,Jajapur,NA,Jajapur,'GOPAPUR',JAJPUR,,,JAJPUR,JAJPUR
2192,2021_CERWI_73640_4,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of Bridge over River Sanagenguti at 3rd KM on NH-5 Sukadeipur to Dihakaranda (3 x 30.63 mtr.) for the year 2021-22,S/R to Construction of Bridge over River Sanagenguti at 3rd KM on NH-5 Sukadeipur to Dihakaranda (3 x 30.63 mtr.) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"2,66,000",RABINDRA BARAL,"225,217",Rejected-Finance,05-Jan-2022,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2022_01,NA,Jajapur,NA,Jajapur,"'SUKADEIPUR', 'DIHAKARANDA'",JAJPUR,,,JAJPUR,JAJPUR
2193,2021_CERWI_73640_9,Tender Online JJPR-II-06 of 2021-22,S/R to Construction of H.L. Bridge over river Bada Genguti at 3rd km. on Udayagiri Majhipada road(4 span x 30.63 m) for the year 2021-22,S/R to Construction of H.L. Bridge over river Bada Genguti at 3rd km. on Udayagiri Majhipada road(4 span x 30.63 m) for the year 2021-22 in the District of Jajpur,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,15-Dec-2021 11:30 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,755050.0,1.0,"7,97,000",ANIL KUMAR MOHANTY,"676,954",Accepted-AOC,05-Jan-2022,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2022_01,NA,Jajapur,NA,Jajapur,,JAJPUR,,MAJHIPADA,JAJPUR,JAJPUR
2292,2020_ORULB_60415_10,07/VNM/2019-20,Constrution of CC Road and drain from Main Road to Harihar Nayak House Ward no-21,civil works,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,04-Mar-2020 12:00 PM,NA ,90.0,No ,No,Online,19-Mar-2020 11:00 AM,Municipal Bodies||Vyasanagar Municipality,Jajpur Road,755019.0,1.0,"5,54,000",BISWAJIT JENA,"554,000.4",Rejected-Finance,18-Feb-2022,Municipal Bodies||Vyasanagar Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 1},2022_02,NA,NA,Jajapur,Jajapur,,,,,JAJPUR,JAJPUR
2398,2021_EICCL_67391_3,S.E.Ctc.(RandB)25/2020-21,Improvement to Janha Chhaka to Fire Station Chhaka (Leftout portion of old NH-215) ODR such as widening and strengthening Road to 4 lane including construction of RCC drain from 11/689km. to 14/110 km. under DMF for the year 2020-21.,Road work,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,24-Mar-2021 11:00 AM,NA ,90.0,No ,No,Online,07-Apr-2021 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,Panikoili,755042.0,2.0,,SAI SAMBHU INFRASTRUCTURE PRIVATE LIMITED,"80,100,689",Rejected-AOC,04-Mar-2022,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'improvement': 1, 'strengthening': 1, 'widening': 1, 'Construction': 1, 'Drain': 1}",2022_03,NA,NA,Jajapur,Jajapur,'JANHA',KOREI,,JANHA,JAJPUR,JAJPUR
