TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
DERA GOPIPUR,02-024-02113,9.503907066052228,6187.0435,170.9075,2021_07
DHARAMPUR,02-027-00023,7.773894470046082,1686.9351,76.8192,2021_07
DHARMSHALA,02-024-02114,6.922869623655914,2575.3075,230.4388,2021_07
DHATWAL,02-028-02856,0.5361016129032259,66.4766,6.6561,2021_07
DHIRA,02-024-02115,16.355456451612902,2028.0766,195.0934,2021_07
DODRA KWAR,02-033-00036,1.0604064516129033,427.3438,49.6737,2021_07
FATEHPUR,02-024-02116,7.1073874551971326,1982.9611,150.1506,2021_07
GALORE,02-028-02857,3.509104838709677,217.5645,59.275,2021_07
GHANARI,02-029-00067,3.388649354838709,1050.4813,74.5032,2021_07
GHUMARWIN,02-030-02106,4.019662903225806,996.8764,33.8145,2021_07
HAMIRPUR,02-028-02858,5.13378064516129,1114.0304,73.3855,2021_07
HANGRANG,02-034-01703,0.0418473684210526,24.6481,0.4582,2021_07
HARCHAKIAN,02-024-02117,6.508182258064516,403.5073,101.1417,2021_07
HAROLI,02-029-00068,1.9016979472140765,648.479,71.8694,2021_07
INDORA,02-024-02118,4.803776774193548,2233.7562000000003,90.8841,2021_07
JAISINGHPUR,02-024-02119,13.058433333333332,2428.8686,193.7525,2021_07
JASWAN  KOTLA,02-024-02120,7.340191129032259,910.1837,152.2284,2021_07
JAWALAMUKHI,02-024-02121,4.951073118279569,920.8996,106.6337,2021_07
JAWALI,02-024-02122,7.595860215053763,2825.6600000000003,153.1766,2021_07
JHANDUTA,02-030-02107,2.258200430107527,1050.0632,46.2461,2021_07
JOGINDAR NAGAR,02-027-00024,9.42054677419355,3504.4434,124.7289,2021_07
JUBBAL,02-033-00037,0.6946658602150537,258.4157,8.1651,2021_07
KALPA,02-034-00009,0.0768997849462365,35.7584,0.579,2021_07
KAMRAU,02-032-00049,3.941852995391705,855.3821,84.4931,2021_07
KANDAGHAT,02-031-00059,2.23596870967742,693.1503,46.1074,2021_07
KANGRA,02-024-02123,6.15879861751152,1336.4593,117.214,2021_07
KARSOG,02-027-00025,0.9053572964669738,589.3876,12.1679,2021_07
KASAULI,02-031-00060,1.0883345622119815,236.1686,25.3267,2021_07
KHUNDIAN,02-024-02124,5.966032795698925,1109.6821,123.0484,2021_07
KOTKHAI,02-033-00038,0.5816639296187683,198.3474,5.4084,2021_07
KOTLI,02-027-00026,6.369651612903226,789.8368,76.1159,2021_07
KRISHANGARH,02-031-00061,3.151527741935484,488.4868,51.4987,2021_07
KULLU,02-026-00014,1.6502809384164223,1125.4916,72.1478,2021_07
KUMHARSAIN,02-033-00039,0.5904376344086022,164.7321,6.2986,2021_07
KUPVI,02-033-00040,1.3867025806451614,214.9389,14.2863,2021_07
LAD BHAROL,02-027-00027,10.795535483870967,1003.9848,115.0559,2021_07
LAHAUL,02-025-00017,0.6320618362282879,5094.4184000000005,50.3126,2021_07
MANALI,02-026-00015,0.9796084538375972,880.668,25.6294,2021_07
MORANG,02-034-01704,0.1187027295285359,239.186,3.4931,2021_07
MULTHAN,02-024-02125,2.3625220713073003,2783.051,105.1262,2021_07
NADAUN,02-028-02859,4.851548847926267,1052.7861,72.5401,2021_07
NAGROTA BAGWAN,02-024-02126,11.734481451612902,1455.0757,238.5887,2021_07
NAHAN,02-032-00050,3.4648074441687347,1396.3174,63.9006,2021_07
NAINA DEVI,02-030-02109,3.1066826612903227,770.4573,53.0778,2021_07
NALAGARH,02-031-00062,1.946594540942928,784.4776,71.4513,2021_07
NAMHOL,02-030-02108,1.5977876344086024,297.18850000000003,36.9001,2021_07
NANKHARI,02-033-00041,0.4862445161290322,75.3679,4.6539,2021_07
NERMAND,02-026-00016,0.7837026209677419,388.7165,9.4189,2021_07
NERUA,02-033-00042,0.9165916666666666,340.97209999999995,10.1243,2021_07
NICHAR,02-034-00010,0.1828043010752688,238.0112,4.8725,2021_07
NIHRI,02-027-00028,1.6149164874551971,450.5617,35.8714,2021_07
NOHRA,02-032-00051,0.685479262672811,148.749,5.4575,2021_07
NURPUR,02-024-02127,5.775551612903226,3580.842,79.7982,2021_07
PACHHAD,02-032-00052,0.7041193548387097,327.41549999999995,8.612,2021_07
PADHAR,02-027-00029,5.306433410138249,2302.9921,113.635,2021_07
PALAMPUR,02-024-02128,18.809334155597725,9912.5191,236.1315,2021_07
PANGI,02-023-00006,2.845988487208009,5117.0873,99.7156,2021_07
PAONTA SAHIB,02-032-01637,8.179107392473117,6085.2559,103.8724,2021_07
POOH,02-034-01705,0.0438490454246214,66.6067,0.5477,2021_07
RAJGARH,02-032-00053,0.736573732718894,159.8365,6.0552,2021_07
RAKKAR,02-024-02129,4.281111827956989,398.1434,48.167,2021_07
RAMPUR,02-033-00043,0.479689247311828,490.7221,5.7527,2021_07
RAMSHAHR,02-031-00063,1.675911059907834,363.6727,58.1858,2021_07
RENUKA,02-032-00055,0.6491348387096775,201.2318,4.2495,2021_07
ROHRU,02-033-00044,0.3759870967741935,116.556,5.4821,2021_07
RONHAT,02-032-03318,0.9982282258064517,247.5606,13.6081,2021_07
SAINJ,02-026-00017,0.3622156840934371,325.6319,5.2637,2021_07
SALUNI,02-023-00007,0.7709095076400678,454.0657,7.3855,2021_07
SANDHOL,02-027-00030,,0.0,,2021_07
SANGLA,02-034-01706,0.4181651497695852,725.9347,11.581,2021_07
SARKAGHAT,02-027-00031,8.084863133640553,1754.4153,78.027,2021_07
SEONI,02-033-00046,1.107477419354839,343.318,12.8649,2021_07
SHAHPUR,02-024-02130,3.9912568548387104,989.8317000000002,97.9666,2021_07
SHALAI,02-032-00056,1.205930322580645,373.8384,11.8761,2021_07
SHIMLA,02-033-00045,1.4577444444444445,813.4214,25.3098,2021_07
SIHUNTA,02-023-00008,4.655229618768328,1587.4333,98.9436,2021_07
SOLAN,02-031-00064,1.674396370967742,415.2503,48.0256,2021_07
SPITI,02-025-02401,0.2509115157821713,2170.1337,32.3494,2021_07
SUNDAR NAGAR,02-027-00032,2.564339784946237,953.9344,42.4153,2021_07
THEOG,02-033-00047,1.0434324596774194,517.5425,14.2925,2021_07
THUNAG,02-027-00033,0.7190686217008798,245.2024,4.9414,2021_07
THURAL,02-024-02131,13.670003225806452,1271.3103,196.3037,2021_07
TIRA SUJANPUR,02-028-02860,5.497909677419355,1363.4816,75.8022,2021_07
UNA,02-029-00069,3.25596267281106,706.5439,73.6201,2021_07
AMB,02-029-00065,2.346557071960297,945.6625,38.6473,2021_08
ANI,02-026-00011,0.2255155913978494,83.8918,2.4386,2021_08
ARKI,02-031-00057,0.6867036866359447,298.0294,41.8059,2021_08
AUT,02-027-00018,0.3440801075268817,63.9989,18.4208,2021_08
BADDI,02-031-00058,0.8963990322580645,277.8837,24.1474,2021_08
BAIJNATH,02-024-02110,4.5252086021505376,1683.3776,50.6039,2021_08
BALDWARA,02-027-00019,0.9699596774193548,60.1375,9.0379,2021_08
BALH,02-027-00020,2.947745878136201,822.4211,55.5949,2021_08
BALI CHOWKI,02-027-03430,1.5395006144393242,1002.2149,28.4647,2021_08
BAMSAN,02-028-01431,3.09689435483871,384.0149,27.3286,2021_08
BANGANA,02-029-00066,1.402763377609108,739.2562999999999,41.1448,2021_08
BANJAR,02-026-00012,0.0843954838709677,52.3252,2.4586,2021_08
BAROH,02-024-02111,2.105032258064516,326.28,35.8196,2021_08
BARSAR,02-028-02854,0.3827521505376344,71.1919,4.4332,2021_08
BHARARI,02-030-02104,2.1644529032258064,335.4902,25.5985,2021_08
BHATTIYAT,02-023-00001,0.110368817204301,30.7929,1.6414,2021_08
BHORANJ,02-028-02855,4.516648387096774,560.0644,31.8529,2021_08
BHUNTAR,02-026-00013,0.141547590601354,355.426,16.7457,2021_08
BILASPUR,02-030-02105,0.1347367741935484,20.8842,1.9502,2021_08
BRAHMAUR,02-023-00002,0.997678377016129,1979.3939,34.0962,2021_08
CHACHYOT,02-027-00022,3.4068667741935483,1056.1287,55.3891,2021_08
CHAMBA,02-023-00003,0.2053473684210526,241.8992,3.4584,2021_08
CHAUPAL,02-033-00034,0.2464143695014662,84.0273,5.7209,2021_08
CHAURAH,02-023-00004,0.109492636746143,156.1365,2.1962,2021_08
CHIRGAON,02-033-00035,0.1267483870967742,98.23,3.7955,2021_08
DADA SIBA,02-024-02112,1.6121690322580644,249.8862,51.6434,2021_08
DADAHU,02-032-00048,1.1081812903225807,171.7681,26.2543,2021_08
DALHOUSIE,02-023-00005,0.226566129032258,42.1413,3.3734,2021_08
DERA GOPIPUR,02-024-02113,2.0847594470046085,1357.1784,53.6536,2021_08
DHARAMPUR,02-027-00023,3.0432198156682038,660.3787,26.9974,2021_08
DHARMSHALA,02-024-02114,1.3462688172043011,500.812,35.443,2021_08
DHATWAL,02-028-02856,0.4147427419354839,51.4281,4.0956,2021_08
DHIRA,02-024-02115,3.425512096774193,424.7635,33.6851,2021_08
DODRA KWAR,02-033-00036,0.1881977667493796,75.8437,3.1029,2021_08
FATEHPUR,02-024-02116,0.6823541218637993,190.3768,54.5373,2021_08
GALORE,02-028-02857,3.97055,246.1741,35.1405,2021_08
GHANARI,02-029-00067,0.6104664516129034,189.2446,9.2683,2021_08
GHUMARWIN,02-030-02106,1.2047806451612904,298.7856,20.2761,2021_08
HAMIRPUR,02-028-02858,3.198220737327189,694.0139,34.637,2021_08
HANGRANG,02-034-01703,0.0069870967741935,4.1154,0.2782,2021_08
HARCHAKIAN,02-024-02117,1.6045693548387097,99.4833,30.9536,2021_08
HAROLI,02-029-00068,0.1982571847507331,67.6057,2.8963,2021_08
INDORA,02-024-02118,0.9431582795698926,438.56860000000006,37.463,2021_08
JAISINGHPUR,02-024-02119,4.768803225806452,886.9974,43.8826,2021_08
JASWAN  KOTLA,02-024-02120,0.5792395161290322,71.8257,7.1329,2021_08
JAWALAMUKHI,02-024-02121,2.7495397849462364,511.4144,33.9572,2021_08
JAWALI,02-024-02122,2.170855913978494,807.5584,55.1635,2021_08
JHANDUTA,02-030-02107,1.046768817204301,486.7475,38.5406,2021_08
JOGINDAR NAGAR,02-027-00024,5.919106182795699,2201.9075,50.4975,2021_08
JUBBAL,02-033-00037,0.2461870967741935,91.5816,6.2513,2021_08
KALPA,02-034-00009,0.0713184946236559,33.1631,1.6973,2021_08
KAMRAU,02-032-00049,3.211691244239632,696.937,79.9953,2021_08
KANDAGHAT,02-031-00059,1.3735545161290323,425.8019,36.3418,2021_08
KANGRA,02-024-02123,1.2437225806451613,269.8878,30.9529,2021_08
KARSOG,02-027-00025,0.3038562211981567,197.8104,4.3711,2021_08
KASAULI,02-031-00060,0.9249797235023042,200.7206,26.9966,2021_08
KHUNDIAN,02-024-02124,1.7730059139784946,329.7791,24.6927,2021_08
KOTKHAI,02-033-00038,0.276350439882698,94.2355,6.3294,2021_08
KOTLI,02-027-00026,2.7074209677419354,335.7202,26.2673,2021_08
KRISHANGARH,02-031-00061,1.910965806451613,296.1997,36.3783,2021_08
KULLU,02-026-00014,0.1175133431085044,80.1441,6.0031,2021_08
KUMHARSAIN,02-033-00039,0.2557673835125448,71.3591,4.2447,2021_08
KUPVI,02-033-00040,0.8264445161290322,128.0989,34.6394,2021_08
LAD BHAROL,02-027-00027,6.9312645161290325,644.6076,48.8327,2021_08
LAHAUL,02-025-00017,0.0874963027295285,705.2202,19.1936,2021_08
MANALI,02-026-00015,0.4490360400444939,403.6834,21.8195,2021_08
MORANG,02-034-01704,0.0585732506203473,118.0251,1.7191,2021_08
MULTHAN,02-024-02125,0.4831807300509338,569.1869,36.6049,2021_08
NADAUN,02-028-02859,3.3806345622119816,733.5977,39.2653,2021_08
NAGROTA BAGWAN,02-024-02126,3.869599193548386,479.8303,37.6618,2021_08
NAHAN,02-032-00050,1.812775682382134,730.5486000000001,39.3942,2021_08
NAINA DEVI,02-030-02109,1.4483391129032257,359.1881,38.0452,2021_08
NALAGARH,02-031-00062,0.6895734491315137,277.8981,17.0263,2021_08
NAMHOL,02-030-02108,0.2338994623655914,43.5053,2.845,2021_08
NANKHARI,02-033-00041,0.2335845161290322,36.2056,5.5877,2021_08
NERMAND,02-026-00016,0.1698659274193548,84.2535,2.5013,2021_08
NERUA,02-033-00042,0.5599446236559139,208.2994,27.7811,2021_08
NICHAR,02-034-00010,0.1682301843317972,219.0357,3.7708,2021_08
NIHRI,02-027-00028,2.548556989247312,711.0473999999999,53.7798,2021_08
NOHRA,02-032-00051,0.3796179723502304,82.37710000000001,18.4883,2021_08
NURPUR,02-024-02127,1.7493764516129031,1084.6134000000002,54.912,2021_08
PACHHAD,02-032-00052,1.0381701075268817,482.7491,27.9287,2021_08
PADHAR,02-027-00029,2.8788684331797234,1249.4289,49.7878,2021_08
PALAMPUR,02-024-02128,5.147361669829222,2712.6596,37.5163,2021_08
PANGI,02-023-00006,2.0131321468298107,3619.6116,70.9861,2021_08
PAONTA SAHIB,02-032-01637,4.508427150537635,3354.2698,85.8623,2021_08
POOH,02-034-01705,0.0268878209348255,40.8426,1.6957,2021_08
RAJGARH,02-032-00053,1.1433986175115207,248.11750000000004,23.2196,2021_08
RAKKAR,02-024-02129,2.550079569892473,237.1574,28.6433,2021_08
RAMPUR,02-033-00043,0.1720212121212121,175.9777,6.6152,2021_08
RAMSHAHR,02-031-00063,0.2891235023041474,62.7398,4.3501,2021_08
RENUKA,02-032-00055,0.1087348387096774,33.7078,1.0384,2021_08
ROHRU,02-033-00044,0.1872167741935484,58.0372,6.4262,2021_08
RONHAT,02-032-03318,0.7511939516129033,186.2961,20.5708,2021_08
SAINJ,02-026-00017,0.1036400444938821,93.1724,3.1308,2021_08
SALUNI,02-023-00007,0.1451241086587436,85.4781,2.3408,2021_08
SANDHOL,02-027-00030,,0.0,,2021_08
SANGLA,02-034-01706,0.1663223502304147,288.73560000000003,2.5751,2021_08
SARKAGHAT,02-027-00031,3.183258525345622,690.7671,30.4627,2021_08
SEONI,02-033-00046,0.3299903225806451,102.297,5.647,2021_08
SHAHPUR,02-024-02130,0.2466548387096774,61.1704,7.117,2021_08
SHALAI,02-032-00056,1.135281935483871,351.9374,34.4386,2021_08
SHIMLA,02-033-00045,0.5598207885304659,312.38,6.1807,2021_08
SIHUNTA,02-023-00008,0.8497296187683284,289.75780000000003,49.9915,2021_08
SOLAN,02-031-00064,1.2150592741935484,301.3347,39.6183,2021_08
SPITI,02-025-02401,0.0310250780437044,268.33590000000004,3.8308,2021_08
SUNDAR NAGAR,02-027-00032,3.04054623655914,1131.0832,56.8523,2021_08
THEOG,02-033-00047,0.550727620967742,273.1609,7.8309,2021_08
THUNAG,02-027-00033,0.2325126099706745,79.2868,1.8942,2021_08
THURAL,02-024-02131,4.341863440860215,403.7933,34.6464,2021_08
TIRA SUJANPUR,02-028-02860,3.20340120967742,794.4435,32.9487,2021_08
UNA,02-029-00069,0.3583488479262673,77.7617,2.9014,2021_08
AMB,02-029-00065,0.8042915119363395,303.2179,22.4597,2021_09
ANI,02-026-00011,0.8728083333333333,303.7373,20.5738,2021_09
ARKI,02-031-00057,0.95946921182266,389.5445,50.6255,2021_09
AUT,02-027-00018,0.5017586206896552,87.306,7.1558,2021_09
BADDI,02-031-00058,3.154858620689655,914.909,40.9333,2021_09
BAIJNATH,02-024-02110,4.13921408045977,1440.4465,86.7226,2021_09
BALDWARA,02-027-00019,0.5923189655172414,34.3545,6.2341,2021_09
BALH,02-027-00020,1.4976340996168582,390.8825,29.4402,2021_09
BALI CHOWKI,02-027-03430,0.9424720853858786,573.9655,18.6062,2021_09
BAMSAN,02-028-01431,1.8452922413793105,214.0539,25.1604,2021_09
BANGANA,02-029-00066,0.9424997971602436,464.6524,28.4517,2021_09
BANJAR,02-026-00012,0.2803810344827586,162.621,15.8119,2021_09
BAROH,02-024-02111,0.518068275862069,75.1199,8.2448,2021_09
BARSAR,02-028-02854,1.277448275862069,222.276,20.5697,2021_09
BHARARI,02-030-02104,1.8026758620689656,261.38800000000003,27.1929,2021_09
BHATTIYAT,02-023-00001,0.4643513409961686,121.1957,11.39,2021_09
BHORANJ,02-028-02855,3.462718103448276,401.6753,35.5013,2021_09
BHUNTAR,02-026-00013,0.2629951468710089,617.7756,81.5267,2021_09
BILASPUR,02-030-02105,0.6450337931034483,93.5299,5.4599,2021_09
BRAHMAUR,02-023-00002,0.8948544181034482,1660.8498,75.7274,2021_09
CHACHYOT,02-027-00022,1.7130258620689656,496.7775,29.2957,2021_09
CHAMBA,02-023-00003,0.3376702359346643,372.1126,18.058,2021_09
CHAUPAL,02-033-00034,0.9000115987460816,287.1037,41.7439,2021_09
CHAURAH,02-023-00004,0.2059672413793103,274.7603,4.2018,2021_09
CHIRGAON,02-033-00035,0.2975227586206896,215.704,10.8998,2021_09
DADA SIBA,02-024-02112,3.254246206896552,471.8657,69.1795,2021_09
DADAHU,02-032-00048,2.1844303448275864,316.7424,37.0158,2021_09
DALHOUSIE,02-023-00005,2.357414367816092,410.1901,115.5371,2021_09
DERA GOPIPUR,02-024-02113,3.730190476190476,2271.686,73.7634,2021_09
DHARAMPUR,02-027-00023,1.9483039408867,395.5057,26.8955,2021_09
DHARMSHALA,02-024-02114,1.1597663793103448,403.5987,78.1062,2021_09
DHATWAL,02-028-02856,1.2406215517241377,143.91209999999998,15.435,2021_09
DHIRA,02-024-02115,2.8785060344827587,333.9067,65.9768,2021_09
DODRA KWAR,02-033-00036,0.3446416445623341,129.9299,9.6666,2021_09
FATEHPUR,02-024-02116,3.321230651340996,866.8412000000001,67.7049,2021_09
GALORE,02-028-02857,1.9550672413793104,113.3939,13.2051,2021_09
GHANARI,02-029-00067,0.981601724137931,284.66450000000003,25.217,2021_09
GHUMARWIN,02-030-02106,0.9481310344827586,219.9664,21.9755,2021_09
HAMIRPUR,02-028-02858,1.2406162561576353,251.8451,8.7979,2021_09
HANGRANG,02-034-01703,0.0158589836660617,8.7383,0.3879,2021_09
HARCHAKIAN,02-024-02117,0.8016396551724138,46.4951,9.889,2021_09
HAROLI,02-029-00068,0.8767899686520376,279.696,37.0384,2021_09
INDORA,02-024-02118,1.101784827586207,479.2764,31.3813,2021_09
JAISINGHPUR,02-024-02119,4.019708620689655,699.4293,74.8789,2021_09
JASWAN  KOTLA,02-024-02120,3.9817189655172416,461.8794,71.5168,2021_09
JAWALAMUKHI,02-024-02121,0.9152270114942528,159.24949999999998,18.1418,2021_09
JAWALI,02-024-02122,1.67357183908046,582.403,67.4197,2021_09
JHANDUTA,02-030-02107,2.290539540229885,996.3847,108.7628,2021_09
JOGINDAR NAGAR,02-027-00024,4.970187356321838,1729.6252,85.9808,2021_09
JUBBAL,02-033-00037,0.4969465517241379,172.9374,9.9624,2021_09
KALPA,02-034-00009,0.129047816091954,56.1358,2.4899,2021_09
KAMRAU,02-032-00049,1.641681280788177,333.2613,33.5217,2021_09
KANDAGHAT,02-031-00059,1.3073082758620689,379.1194,48.6885,2021_09
KANGRA,02-024-02123,0.5998522167487684,121.77,10.1327,2021_09
KARSOG,02-027-00025,0.5993371100164203,364.9963,8.5225,2021_09
KASAULI,02-031-00060,0.8883669950738916,180.3385,41.0629,2021_09
KHUNDIAN,02-024-02124,0.5213252873563219,90.7106,6.5627,2021_09
KOTKHAI,02-033-00038,0.821590909090909,262.0875,15.8329,2021_09
KOTLI,02-027-00026,1.7008439655172414,197.2979,25.1538,2021_09
KRISHANGARH,02-031-00061,2.247166206896552,325.83910000000003,46.6768,2021_09
KULLU,02-026-00014,0.5343360501567398,340.9064,75.828,2021_09
KUMHARSAIN,02-033-00039,0.7173149425287356,187.2192,5.8479,2021_09
KUPVI,02-033-00040,1.5325834482758622,222.2246,52.8521,2021_09
LAD BHAROL,02-027-00027,6.37396551724138,554.535,85.034,2021_09
LAHAUL,02-025-00017,0.1582047214854111,1192.8636,95.1688,2021_09
MANALI,02-026-00015,2.7509561236623066,2313.5541,97.7178,2021_09
MORANG,02-034-01704,0.0565125198938992,106.5261,3.488,2021_09
MULTHAN,02-024-02125,0.4409854809437386,485.966,74.2629,2021_09
NADAUN,02-028-02859,1.2163635467980298,246.9218,22.0945,2021_09
NAGROTA BAGWAN,02-024-02126,2.439856896551724,283.0234,82.6094,2021_09
NAHAN,02-032-00050,4.103361273209549,1546.9672,40.9285,2021_09
NAINA DEVI,02-030-02109,3.778152586206896,876.5313999999998,107.1764,2021_09
NALAGARH,02-031-00062,3.0238702917771887,1139.9991,44.7668,2021_09
NAMHOL,02-030-02108,1.047074712643678,182.191,6.4796,2021_09
NANKHARI,02-033-00041,0.6470448275862068,93.8215,5.8184,2021_09
NERMAND,02-026-00016,0.9898010775862068,459.2677,21.4192,2021_09
NERUA,02-033-00042,0.4210560344827586,146.5275,8.4501,2021_09
NICHAR,02-034-00010,0.1151981116584564,140.31130000000002,5.617,2021_09
NIHRI,02-027-00028,1.4363026819923372,374.875,27.4742,2021_09
NOHRA,02-032-00051,1.878348275862069,381.3047,40.7028,2021_09
NURPUR,02-024-02127,1.1245286206896552,652.2266,20.8913,2021_09
PACHHAD,02-032-00052,2.203144597701149,958.3679,40.8781,2021_09
PADHAR,02-027-00029,2.32907118226601,945.6029,85.1784,2021_09
PALAMPUR,02-024-02128,4.399037728194726,2168.7256,82.1446,2021_09
PANGI,02-023-00006,0.2385360285374554,401.2176,10.3308,2021_09
PAONTA SAHIB,02-032-01637,4.044601149425287,2815.0424000000003,37.7751,2021_09
POOH,02-034-01705,0.0228421534130893,32.4587,0.8906,2021_09
RAJGARH,02-032-00053,2.5289477832512315,513.3764,35.6688,2021_09
RAKKAR,02-024-02129,0.7506632183908045,65.3077,10.3151,2021_09
RAMPUR,02-033-00043,0.6974099268547544,667.4213,23.6554,2021_09
RAMSHAHR,02-031-00063,1.0715975369458126,217.5343,13.9279,2021_09
RENUKA,02-032-00055,1.7531682758620688,508.4188,39.3063,2021_09
ROHRU,02-033-00044,0.4331548275862069,125.6149,6.7892,2021_09
RONHAT,02-032-03318,1.6821349137931034,390.2553,40.3947,2021_09
SAINJ,02-026-00017,0.1778604042806183,149.5806,2.8666,2021_09
SALUNI,02-023-00007,0.4744185117967331,261.4046,4.8213,2021_09
SANDHOL,02-027-00030,,0.0,,2021_09
SANGLA,02-034-01706,0.2280352216748768,370.3292,7.5881,2021_09
SARKAGHAT,02-027-00031,2.1301689655172416,432.4243,34.2756,2021_09
SEONI,02-033-00046,0.7010182758620689,203.2953,8.6158,2021_09
SHAHPUR,02-024-02130,0.2466775862068965,57.2292,5.319,2021_09
SHALAI,02-032-00056,0.6603248275862069,191.4942,38.1413,2021_09
SHIMLA,02-033-00045,0.9496496168582376,495.7171,12.4857,2021_09
SIHUNTA,02-023-00008,0.1902934169278997,60.7036,2.9308,2021_09
SOLAN,02-031-00064,1.428915948275862,331.5085,49.0169,2021_09
SPITI,02-025-02401,0.0212672969966629,172.0737,2.2193,2021_09
SUNDAR NAGAR,02-027-00032,1.3435879310344827,467.5686,30.6906,2021_09
THEOG,02-033-00047,1.1008657327586209,510.8017,20.7776,2021_09
THUNAG,02-027-00033,0.3298564263322884,105.2242,2.9665,2021_09
THURAL,02-024-02131,3.633927586206897,316.15169999999995,70.4801,2021_09
TIRA SUJANPUR,02-028-02860,1.683288793103448,390.523,28.8346,2021_09
UNA,02-029-00069,1.8374556650246303,373.0035,36.4241,2021_09
AMB,02-029-00065,0.1352493796526054,54.5055,5.1627,2021_10
ANI,02-026-00011,0.0936397849462365,34.834,1.5799,2021_10
ARKI,02-031-00057,0.0703145161290322,30.5165,6.1449,2021_10
AUT,02-027-00018,0.1044946236559139,19.436,2.0338,2021_10
BADDI,02-031-00058,0.1808132258064516,56.0521,3.4292,2021_10
BAIJNATH,02-024-02110,0.1613774193548387,60.0324,5.2182,2021_10
BALDWARA,02-027-00019,0.0315870967741935,1.9584,0.7892,2021_10
BALH,02-027-00020,0.0302774193548387,8.4474,1.2693,2021_10
BALI CHOWKI,02-027-03430,0.0477156682027649,31.0629,1.9695,2021_10
BAMSAN,02-028-01431,0.0647290322580645,8.026399999999999,1.2348,2021_10
BANGANA,02-029-00066,0.1533487666034155,80.81479999999999,4.8022,2021_10
BANJAR,02-026-00012,0.181081129032258,112.2703,11.3508,2021_10
