@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-022-1223,,,,,,,383.8,2020-08-29,,,,,,,2021-06-04,Base,,,,,NBO-2-022-1223,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-MGD1LKN,,,,,,,165.1,2021-10-20,,,,,,,2019-05-04,Base,,,,,035-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-MGD1LKN,,,,,,,141.1,2021-10-21,,,,,,,2019-05-04,Base,,,,,036-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-MDBURLA,,,,,,,219.82,1980-09-20,,,,,,,2021-07-06,Base,,,,,027-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-MDBURLA,,,,,,,229.69,2008-08-15,,,,,,,2021-07-06,Base,,,,,011-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,039,,,,,,,,,,"['Telemetry', 'GSM']",,,,,2017-09-28,Base,,,,,039,
com.eptisa.dto.SimpleFloodForecastStaticDto,SRLMDM,,,,269.75,,,273.25,2009-10-03,Rayalaseema,[None],,,,Kurnool,2014-01-28,Base,,,,,SRLMDM,
com.eptisa.dto.SimpleFloodForecastStaticDto,CHAMPAKULAM,,,,,,,,,,,,,,,2020-04-18,Base,,,,,CHAMPAKULAM,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-MGD1LKN,988.25,,,,,,989.35,2021-06-19,,,,,,,2019-05-03,Base,987.25,,,,031-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-MDBURLA,,,,,,,201.06,2020-08-30,,,,,,,2021-07-06,Base,,,,,028-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-DDASL	,365.3,,,,,,369.21,2017-07-26,Jharkhand,['Wireless'],,,,,2014-03-14,Base,364.24,,,,006-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,037-DDASL,,,,,,,,,,[None],,,,,2017-07-14,Base,,,,,037-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,031,,,,,,,,,,[None],,,,,2016-12-01,Base,,,,,031,
com.eptisa.dto.SimpleFloodForecastStaticDto,007RAJG,11.0,,,,,,12.21,2008-08-23,Orissa,['Wireless'],,,,Balasore,2014-03-05,Base,10.0,,,,007RAJG,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-SRDCBE,166.35,,,,,,167.0,,,[None],,,,,2017-06-06,Base,165.85,,,,044-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-SRDCBE,,,,,,,,,,[None],,,,,2017-06-06,Base,,,,,045-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-lgdhyd,,,,,,,28.017,1986-08-16,Coastal Andhra Pradesh,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,,,,,026-lgdhyd,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,043-SRDCBE,149.25,,,,,,150.185,,Tamilnadu & Puducherry,"['Telemetry', 'GSM']",,,,,2017-06-06,Base,148.25,,,,043-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,064-MDBURLA,,,,,,,,,,,,,,,2021-07-06,Base,,,,,064-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-MGD5PTN,42.347,,,,,,45.85,1976-09-17,Bihar,['GSM'],,,,,2014-05-15,Base,41.347,,,,016-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MDBURLA,,,,,,,222.9,1998-09-11,,,,,,,2021-07-06,Base,,,,,008-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-MDBURLA,,,,,,,220.4,2020-08-28,,,,,,,2021-07-06,Base,,,,,026-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-mgd5ptn,,,,,,,,,,,,,,,2019-05-17,Base,,,,,052-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,055-mgd5ptn,,,,,,,,,,,,,,,2019-05-20,Base,,,,,055-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,054-mgd5ptn,,,,,,,,,,,,,,,2019-05-21,Base,,,,,054-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,HR00001,,,,,,,,,,,,,,,2020-03-26,Base,,,,,HR00001,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-MGD4PTN,,,,,,,71.9,2021-08-31,,,,,,,2020-06-13,Base,,,,,035-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-MGD4PTN,,,,,,,45.28,2020-07-23,,,,,,,2020-06-13,Base,,,,,052-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-SWRDKOCHI,27.5,,,,,,28.1,2018-08-14,,,,,,,2019-06-11,Base,26.5,,,,025-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,ACHENCOIL,,,,,,,,,,,,,,,2020-04-19,Base,,,,,ACHENCOIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,MALAPUARAM_CS,,,,,,,,,,,,,,,2020-04-19,Base,,,,,MALAPUARAM_CS,
com.eptisa.dto.SimpleFloodForecastStaticDto,VIDYANAGAR,,,,,,,,,,,,,,,2020-04-19,Base,,,,,VIDYANAGAR,
com.eptisa.dto.SimpleFloodForecastStaticDto,ARIANKAVU,,,,,,,,,,,,,,,2020-04-19,Base,,,,,ARIANKAVU,
com.eptisa.dto.SimpleFloodForecastStaticDto,KOCHUPAMPA,,,,,,,,,,,,,,,2020-04-19,Base,,,,,KOCHUPAMPA,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-MDBURLA,,,,,,,279.575,1991-07-27,,,,,,,2021-07-06,Base,,,,,013-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-MGD4PTN,,,,,,,53.55,2020-06-28,,,,,,,2020-06-13,Base,,,,,047-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-MGD4PTN,,,,,,,64.25,2020-07-29,,,,,,,2020-06-13,Base,,,,,058-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,059-MGD4PTN,,,,,,,61.69,2019-07-15,,,,,,,2020-06-13,Base,,,,,059-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-MGD4PTN,,,,,,,44.97,2021-08-17,,,,,,,2020-06-13,Base,,,,,042-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-SRDCBE,330.0,,,,,,331.0,2019-12-02,Tamilnadu & Puducherry,,,,,,2019-11-14,Base,329.5,,,,038-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,045-MDBURLA,,,,,,,,,,,,,,,2021-07-06,Base,,,,,045-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-MDBURLA,,,,,,,230.595,1994-07-14,,,,,,,2021-07-06,Base,,,,,020-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-mgd2lkn,,,,365.3,,,263.67,2010-09-19,Uttarakhand,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-06-02,Base,,,,,007-mgd2lkn,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,043-MDBURLA,,,,,,,,,,,,,,,2021-07-06,Base,,,,,043-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-MDBURLA,,,,,,,229.665,2003-08-29,,,,,,,2021-07-06,Base,,,,,010-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-MDBURLA,,,,,,,224.635,2003-08-30,,,,,,,2021-07-06,Base,,,,,025-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-mdburla,,,,,,,420.86,1990-07-12,,,,,,,2021-07-06,Base,,,,,003-mdburla,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-ERDBWN,,,,,,,568.31,2003-10-07,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-24,Base,,,,,031-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-ERDBWN,,,,,,,137.8,2008-06-18,,,,,,,2020-06-03,Base,,,,,006-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-mgd4ptn,74.7,,,,,,76.02,2019-07-13,,['GSM'],,,,,2014-06-02,Base,73.7,,,,022-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-SWRDKOCHI,28.0,,,,,,28.15,2021-10-12,,,,,,,2019-06-11,Base,27.0,,,,036-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,063-mgd5ptn,,,,,,,,,,,,,,,2020-06-11,Base,,,,,063-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-TDSURAT,285.0,,,,,,295.0,2007-07-08,,,,,,,2021-08-06,Base,283.0,,,,014-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-HDCHENNAI,192.26,,,,,,192.76,2020-09-26,,,,,,,2021-09-24,Base,191.26,,,,046-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-HYDCHENNAI,549.045,,,,,,549.545,1988-09-12,,,,,,,2021-09-24,Base,548.045,,,,011-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,058-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-HGDDDN,773.0,,,,,,774.0,2015-06-17,,,,,,,2021-08-17,Base,772.0,,,,017-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,069-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,069-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-mdburla,,,,,,,229.225,1975-08-20,,,,,,,2021-07-06,Base,,,,,006-mdburla,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-MDBURLA,,,,,,,365.615,1987-08-28,,,,,,,2021-07-06,Base,,,,,007-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-MAHGAND,,,,,,,211.0,2016-08-21,,[None],,,,,2015-07-26,Base,,,,,003-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-MAHGAND ,,,,,,,194.31,1973-09-01,,[None],,,,,2015-07-26,Base,,,,,029-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-MAHGAND ,,,,,,,38.98,1992-09-08,,[None],,,,,2015-07-26,Base,,,,,032-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-ukdpune,538.8,,,,,,541.125,2019-08-10,Madhya Maharashtra,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-29,Base,537.8,,,,007-ukdpune,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MDBURLA,,,,,,,271.18,2003-08-29,,,,,,,2021-09-29,Base,,,,,009-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-MDBURLA,,,,,,,279.02,1987-09-15,,,,,,,2021-09-29,Base,,,,,005-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-038-1239,,,,,,,301.96,2019-09-11,,,,,,,2021-07-14,Base,,,,,NBO-2-038-1239,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-ndbhp,462.15,,,,,,459.65,1984-08-18,,[None],,,,,2014-05-31,Base,461.15,,,,009-ndbhp,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-NDBHP,323.0,,,,,,331.32,1973-08-30,,['Wireless'],,,,,2014-05-31,Base,322.0,,,,012-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,056-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,056-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,051-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,051-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,062-erdbwn,,,,,,,,,,,,,,,2021-07-06,Base,,,,,062-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,001-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,052-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,049-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-erdbwn,,,,,,,,,,,,,,,2021-07-06,Base,,,,,042-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,033-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-wgdngp,,,,,,,155.35,1994-09-08,,,,,,,2021-08-05,Base,,,,,010-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,037MAHGAND,,,,,,,24.595,1979-08-11,,[None],,,,,2015-07-26,Base,,,,,037MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-MDBURLA,,,,,,,260.2,2022-08-12,,,,,,,2021-09-29,Base,,,,,016-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-MGD1LKN,88.84,,,,,,92.04,1989-07-16,,,,,,,2021-09-22,Base,87.84,,,,014-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-HGDDDN,1123.0,,,,,,1124.13,1978-08-06,,,,,,,2021-08-25,Base,1122.0,,,,008-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW3WAR000060,,,,,,,186.52,1986-08-14,,,,,,,2019-05-29,Base,,,,,CW3WAR000060,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MAHGAND,,,,,,,160.85,2006-08-19,,[None],,,,,2015-07-26,Base,,,,,012-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-MAHGAND,,,,,,,149.65,2006-08-19,,[None],,,,,2014-05-28,Base,,,,,006-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000053,,,,,,,300.11,1994-07-13,,,,,,,2019-05-29,Base,,,,,CW1WEI000053,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-MDBURLA,,,,,,,257.68,1994-07-13,,,,,,,2021-09-29,Base,,,,,019-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-MDBURLA,,,,,,,254.65,1994-07-21,,,,,,,2021-09-29,Base,,,,,021-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,067-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,067-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,035MGD5PAT,,,,,,,,,,,,,,,2020-06-14,Base,,,,,035MGD5PAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,GGQ00H8,,,,,,,,,,,,,,,2020-06-14,Base,,,,,GGQ00H8,
com.eptisa.dto.SimpleFloodForecastStaticDto,059-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,059-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,045-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-erdbwn,,,,,,,,,,,,,,,2021-07-06,Base,,,,,043-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-cdbng,535.4,,2022-06-07,,,,538.45,1992-11-17,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2015-05-13,Base,534.9,,2022-06-07,,005-cdbng,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-MDBURLA,,,,,,,280.08,1978-08-30,,,,,,,2021-09-29,Base,,,,,018-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-MGD5PTN,55.48,,,,,,55.99,2019-09-30,,,,,,,2020-06-13,Base,54.48,,,,033-MGD5PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,062-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,062-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,069-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,069-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,068-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,068-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,067-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,067-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-HGDDDN,1194.0,,2022-04-19,,,,1191.7,2021-07-28,,,,,,,2021-08-25,Base,1193.0,,2022-04-19,,032-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,060-MGD4PTN,,,,,,,62.95,2021-07-07,,,,,,,2020-06-12,Base,,,,,060-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,054-MGD4PTN,,,,,,,47.72,2020-07-14,,,,,,,2020-06-13,Base,,,,,054-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-MGD4PTN,,,,,,,37.74,2020-08-03,,,,,,,2020-06-13,Base,,,,,044-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,055-MGD4PTN,,,,,,,55.28,2020-09-28,,,,,,,2020-06-13,Base,,,,,055-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,048-MGD4PTN,,,,,,,43.21,2019-07-15,,,,,,,2020-06-13,Base,,,,,048-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,051-MGD4PTN,,,,,,,62.9,2021-10-20,,,,,,,2020-06-13,Base,,,,,051-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-MGD4PTN,,,,,,,90.3,2022-10-07,,,,,,,2020-06-12,Base,,,,,038-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-CDJAPR,,,,,,,413.44,2022-08-23,,,,,,,2021-07-31,Base,,,,,033-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,056-MGD4PTN,,,,,,,60.05,2021-08-28,,,,,,,2020-06-13,Base,,,,,056-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-HDCHENNAI,55.57,,,,,,56.07,2021-11-19,,,,,,,2021-09-24,Base,55.0,,,,044-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,053-MGD4PTN,,,,,,,49.0,2020-07-25,,,,,,,2020-06-13,Base,,,,,053-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-MGD4PTN,,,,,,,72.22,2020-07-13,,,,,,,2020-06-13,Base,,,,,057-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-MGD4PTN,,,,,,,93.05,2021-06-16,,,,,,,2020-06-11,Base,,,,,037-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000054,,,,,,,208.155,1992-07-12,,,,,,,2019-05-30,Base,,,,,CW1WAR000054,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-CDJAPR,421.0,,,,,,420.75,2012-07-29,West Madhya Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-22,Base,420.0,,,,020-CDJAPR,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,046-MGD4PTN,,,,,,,44.34,2020-08-14,,,,,,,2020-06-13,Base,,,,,046-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-MGD4PTN,,,,,,,69.0,2020-07-24,,,,,,,2020-06-13,Base,,,,,041-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-MGD4PTN,,,,,,,44.38,2021-08-16,,,,,,,2020-06-12,Base,,,,,043-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-MGD4PTN,,,,,,,39.88,2019-07-16,,,,,,,2020-06-12,Base,,,,,049-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-LGD3BEH,,,,,,,7.725,2020-09-02,,,,,,,2019-05-17,Base,,,,,026-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-MDBURLA,,,,,,,290.82,2008-09-18,,,,,,,2021-09-29,Base,,,,,015-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-MDBURLA,,,,,,,280.02,2020-08-29,,,,,,,2021-09-29,Base,,,,,017-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-lgd3beh,,,,,,,17.885,2019-10-03,Gangetic West Bengal,"['GSM', 'Manual']",,,,BEDEPARA,2015-05-11,Base,,,,,001-lgd3beh,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-SWRDKOCHI,3.5,,,,,,8.83,0210-12-08,,,,,,,2021-07-27,Base,2.5,,,,022-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000062,,,,,,,100.84,2022-07-14,,,,,,,2019-05-29,Base,,,,,CW1WAR000062,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-CDJAPR,202.0,,,,,,209.05,2021-08-04,East Rajasthan,"['Telemetry', 'Manual']",,,,,2014-05-21,Base,201.0,,,,016-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,026MAHGAND,,,,335.75,,,335.54,,,[None],,,,,2015-07-26,Base,,,,,026MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-CDJPR,479.5,,,,,,482.208,1979-08-10,West Madhya Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-16,Base,478.5,,,,001-CDJPR,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01 02 17 005,223.0,,,,,,233.7,,,,,,,,2021-08-06,Base,221.0,,,,01 02 17 005,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-LGD3BEH,,,,,,,11.265,2021-08-31,,,,,,,2019-05-17,Base,,,,,024-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-LGD3BEH,,,,,,,7.42,2021-09-14,,,,,,,2019-05-17,Base,,,,,022-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-LGD3BEH,,,,,,,11.765,2020-09-02,,,,,,,2019-05-17,Base,,,,,025-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,065-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,065-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,050-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,053-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,053-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,051-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,051-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-ukdpune,549.0,,,,,,549.93,1997-08-23,,[None],,,,,2016-07-21,Base,548.0,,,,025-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,056-hd chennai,97.47,,,,,,97.97,2021-11-21,Tamilnadu & Puducherry,,,,,,2020-07-21,Base,96.97,,,,056-hd chennai,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,060-MDBURLA,,,,,,,202.43,2020-08-29,,,,,,,2021-09-29,Base,,,,,060-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-ERDBWN,,,,,,,,,,,,,,,2021-07-06,Base,,,,,046-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-MGD5PTN,,,,,,,,,,,,,,,2020-06-13,Base,,,,,032-MGD5PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,050-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,071-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,071-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,064-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,064-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,066-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,066-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MDBURLA,,,,,,,217.06,2001-07-17,,,,,,,2021-07-06,Base,,,,,002-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,070-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,070-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,061-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,061-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,065-mgd5ptn,,,,,,,,,,,,,,,2020-06-13,Base,,,,,065-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,060-mgd5ptn,,,,,,,,,,,,,,,2020-06-12,Base,,,,,060-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,037MGD5PTN,,,,,,,,,,,,,,,2020-06-13,Base,,,,,037MGD5PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,072-mgd5ptn,,,,,,,,,,,,,,,2020-06-14,Base,,,,,072-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-hdchennai,269.09,,,,,,269.59,2021-11-19,,,,,,,2020-07-13,Base,268.09,,,,047-hdchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-ukdpune,11.0,,,,,,13.8,2021-07-23,,[None],,,,,2016-07-21,Base,10.0,,,,017-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-NDBHP,,,,,,,164.25,2010-09-09,,,,,,,2020-05-11,Base,,,,,007-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MGD4PTN,73.68,,,,,,76.68,1986-09-15,Bihar,"['Wireless', 'Manual']",,,,,2014-04-21,Base,72.68,,,,001-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-DDASL	,,,,,,,23.38,1987-08-28,Gangetic West Bengal,['Wireless'],,,,,2014-03-20,Base,,,,,014-DDASL	,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-LBDJPG,,,,,,,164.8,1972-07-27,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,019-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000046,,,,,,,302.66,2005-08-13,,,,,,,2020-07-04,Base,,,,,CW1WEI000046,
com.eptisa.dto.SimpleFloodForecastStaticDto,051,,,,,,,55.75,2004-07-22,,,,,,,2020-07-13,Base,,,,,051,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000057,,,,,,,642.73,2020-08-29,,,,,,,2020-07-04,Base,,,,,CW1WEI000057,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000064,,,,,,,228.885,2015-08-25,,,,,,,2020-07-04,Base,,,,,CW1WEI000064,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000071,,,,,,,259.4,1978-08-22,,,,,,,2020-07-04,Base,,,,,CW1WAR000071,
