Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2022_ORULB_82324_7,EO/AGLM-09/2022-23,Const. of Balance portion drain at ward No.11,Const. of Balance portion drain at ward No.11,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-Oct-2022 10:00 AM,NA ,90.0,No ,No,Online,31-Oct-2022 11:00 AM,Municipal Bodies||Angul Municipality,Angul,759122.0,1.0,"3,57,144",Aruna Kumar Pattanaik,"303,607",Accepted-AOC,27-Mar-2023,Municipal Bodies||Angul Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2022_ORULB_82324_8,EO/AGLM-09/2022-23,Const. of drain from Purna Sahu house towards Central School in ward No.4,Const. of drain from Purna Sahu house towards Central School in ward No.4,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-Oct-2022 10:00 AM,NA ,90.0,No ,No,Online,31-Oct-2022 11:00 AM,Municipal Bodies||Angul Municipality,Angul,759122.0,1.0,"5,35,714",SANJAYA KUMAR JENA,"535,714",Accepted-AOC,27-Mar-2023,Municipal Bodies||Angul Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2022_RWSS_78511_1,RWSSCTC- 02 /2022-23,"Retrofitting for RPWS Scheme to Harianta, Andhoti, Sumandi and Usuma under Baranga Block","Retrofitting for RPWS Scheme to Harianta, Andhoti, Sumandi and Usuma under Baranga Block",Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,17-Jun-2022 11:00 AM,NA ,180.0,No ,No,Online,30-Jun-2022 11:30 AM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,Baranga,753004.0,2.0,"4,19,61,000",SAROJ KUMAR DASH,"37,240,776",Not Admitted-Fee/PreQual/Technical,02-Mar-2023,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 2, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Repair and Restoration,{'Retrofitting': 2}
2022_RWSS_78511_6,RWSSCTC- 02 /2022-23,"Retrofitting for RPWS Scheme to Anlo I, Anlo II, Alatalanga II Zone I and Zone II under Niali Block","Retrofitting for RPWS Scheme to Anlo I, Anlo II, Alatalanga II Zone I and Zone II under Niali Block",Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,17-Jun-2022 11:00 AM,NA ,180.0,No ,No,Online,30-Jun-2022 11:30 AM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,Niali,753004.0,2.0,"4,45,49,000",SUNIL KUMAR SAHOO,"41,341,559",Not Admitted-Fee/PreQual/Technical,02-Mar-2023,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 2, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Repair and Restoration,{'Retrofitting': 2}
2022_RWSS_84555_1,TCN NO. 43 Dt.21.12.2022,EXECUTION OF RETROFITTING RPWS TO KHARASAHAPUR AND 7 ADJ. VILLAGES IN BAHANAGA BLOCK OF BALASORE DISTRICT WITH 5 YEARS OM,RPWS WITH RCC ESR AND FHTC,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,27-Dec-2022 04:00 PM,29-Dec-2022 11:00 AM ,180.0,No ,No,Online,11-Jan-2023 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,BALASORE,756001.0,2.0,"5,35,24,528",MILAN PANDA,"48,177,428",Not Admitted-Fee/PreQual/Technical,31-Mar-2023,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 1, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Retrofitting': 1}
2023_CCEJE_84876_1,SE-UKHWD-06-2022-23(Sl.No.02),Scrapping and cement washing of Dam body and ogee surface of U.K. Dam,Dam maintenance work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"8,04,190",RAMADHAR BHATARA,"683,641.67",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 3, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Others,
2023_CCEJE_84877_1,SE-UKHWD-06-2022-23(Sl.No.03),"Construction of footpath, drains, providing decorative name boards, other sign boards at main entrance gates of Satiguda Dam including laying of floor tiles over open steps on down-stream side slope.",Dam periphery work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Jeypore,764004.0,1.0,"8,09,277",PINKI RANI KHOSALA,"687,966.5",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Construction': 1}
2023_CCEJE_84878_1,SE-UKHWD-06-2022-23(Sl.No.04),Renovation to waterway at Garden No. II and III at right flank of U.K. Dam,Dam periphery work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"8,46,180",Prafulla Kumar Samal,"719,337.77",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'renovation': 1}
2023_CCEJE_84879_1,SE-UKHWD-06-2022-23(Sl.No.05),Repair and renovation of roof and drain of E type and F type Qtrs at Kolabnagar colony,Colony Quarters works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"8,59,687",SURENDRA BEHERA,"730,819.7",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'repair': 1, 'renovation': 1, 'Drain': 1}"
2023_CCEJE_84880_1,SE-UKHWD-06-2022-23(Sl.No.06),Fixing chain link mesh over the parapet wall for fencing of reservoir area between RD 00 m to RD 800 m of Satiguda Dam and Sub-Division office area,Dam work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Jeypore,764004.0,1.0,"10,60,987",PRATAP KUMAR DASH,"901,944.64",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Others,
2023_CCEJE_84881_1,SE-UKHWD-06-2022-23(Sl.No.07),"Construction of paved roadways to Picnic spot, repair of pathways, platforms and renovation of grass beds of Garden II (Left flank) of U.K. Dam",Dam periphery work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"14,15,270",RAMADHAR BHATARA,"1,203,120.91",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,"{'repair': 1, 'renovation': 1, 'Construction': 1}"
2023_CCEJE_84882_1,SE-UKHWD-06-2022-23(Sl.No.08),"Removal of weeds, anti-termite treatments to Garden No. I to V development to Garden I on right flank of Upper Kolab Dam, Kolabnagar",Dam periphery work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"14,83,142",BHAGABAN SWAIN,"1,260,818.74",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Others,
2023_CCEJE_84884_1,SE-UKHWD-06-2022-23(Sl.No.10),Painting to Parapet at Top and piers of Spillway of UK Dam,Dam protection work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",Kolabnagar,764011.0,1.0,"27,24,329",NARAYAN SWAIN,"2,315,952.44",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 1, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Preparedness Measures,{'Protection': 1}
2023_CCEJE_86077_1,SE-UKHWD-10/2022-23 (2),"Development of proposed garden at Satiguda Dam including concrete drains, laying of floor tiles Over walkway paths, providing steel hand railsat the steps","Concrete Drain, Walk way Path etc.,",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,10-Feb-2023 02:00 PM,NA ,90.0,No ,No,Online,21-Feb-2023 11:30 AM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",KOLABNAGAR,764011.0,1.0,"13,06,191",RANJIT KUMAR SATPATHY,"1,110,392.64",Rejected-Finance,22-Mar-2023,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 1, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2023_CEBBS_85362_1,e-Procurement Notice No. ACE-RHWC-04/2022-23,Renovation of Nuapal (Naupal) Distributary and Lodhani Minor Canal of left main canal of Rengali Irrigation Project,Renovation of canal system,Works,National Competitive Bid,Percentage,Civil Works - Canal,No,No,NA ,18-Jan-2023 10:00 AM,NA ,90.0,No ,No,Online,06-Feb-2023 11:30 AM,"CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||EE,Rengali Left Bank Canal Divn., Kamakhyanagar",Block - Perjang District - Dhenkanal,759120.0,2.0,,RAJENDRA PRASAD SAHOO,"43,343,999.89",Rejected-Finance,18-Mar-2023,"CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||EE,Rengali Left Bank Canal Divn., Kamakhyanagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'renovation': 2}
